2.984e-07,0.0
2.992e-07,-0.00584
3e-07,0.0
3.008e-07,0.0
3.016e-07,0.0
3.024e-07,0.0
3.032e-07,0.0
3.04e-07,0.0
3.048e-07,0.0
3.056e-07,0.01168
3.064e-07,0.0
3.072e-07,-0.00584
3.08e-07,0.0
3.088e-07,0.0
3.096e-07,0.0
3.104e-07,-0.01168
3.112e-07,-0.00584
3.12e-07,0.00584
3.128e-07,0.0
3.136e-07,0.0
3.144e-07,-0.01168
3.152e-07,0.01752
3.16e-07,0.01168
3.168e-07,0.0
3.176e-07,0.0
3.184e-07,-0.00584
3.192e-07,0.0
3.2e-07,0.0
3.208e-07,0.0
3.216e-07,0.00584
3.224e-07,-0.00584
3.232e-07,0.00584
3.24e-07,0.0
3.248e-07,0.01168
3.256e-07,0.0
3.264e-07,0.00584
3.272e-07,0.0
3.28e-07,-0.00584
3.288e-07,0.00584
3.296e-07,0.0
3.304e-07,0.00584
3.312e-07,0.0
3.32e-07,0.00584
3.328e-07,0.00584
3.336e-07,-0.00584
3.344e-07,0.00584
3.352e-07,0.00584
3.36e-07,-0.00584
3.368e-07,0.0
3.376e-07,0.00584
3.384e-07,0.0
3.392e-07,0.00584
3.4e-07,0.00584
3.408e-07,-0.00584
3.416e-07,-0.00584
3.424e-07,0.0
3.432e-07,0.00584
3.44e-07,0.00584
3.448e-07,0.0
3.456e-07,0.0
3.464e-07,0.0
3.472e-07,0.00584
3.48e-07,-0.01168
3.488e-07,0.00584
3.496e-07,0.00584
3.504e-07,0.0
3.512e-07,0.00584
3.52e-07,0.0
3.528e-07,-0.01752
3.536e-07,0.01168
3.544e-07,-0.00584
3.552e-07,0.00584
3.56e-07,0.0
3.568e-07,0.00584
3.576e-07,0.00584
3.584e-07,0.0
3.592e-07,0.00584
3.6e-07,0.0
3.608e-07,-0.00584
3.616e-07,-0.00584
3.624e-07,0.00584
3.632e-07,0.00584
3.64e-07,-0.00584
3.648e-07,0.01168
3.656e-07,0.00584
3.664e-07,0.0
3.672e-07,0.0
3.68e-07,0.00584
3.688e-07,0.00584
3.696e-07,0.0
3.704e-07,0.0
3.712e-07,0.0
3.72e-07,0.0
3.728e-07,0.0
3.736e-07,0.0
3.744e-07,0.0
3.752e-07,-0.01168
3.76e-07,0.0
3.768e-07,0.00584
3.776e-07,0.0
3.784e-07,-0.00584
3.792e-07,0.0
3.8e-07,0.0
3.808e-07,-0.00584
3.816e-07,0.0
3.824e-07,0.00584
3.832e-07,0.0
3.84e-07,0.0
3.848e-07,0.01168
3.856e-07,-0.00584
3.864e-07,0.0
3.872e-07,0.0
3.88e-07,0.0
3.888e-07,0.00584
3.896e-07,0.01168
3.904e-07,-0.00584
3.912e-07,0.0
3.92e-07,0.0
3.928e-07,-0.00584
3.936e-07,0.0
3.944e-07,0.0
3.952e-07,0.00584
3.96e-07,0.00584
3.968e-07,0.00584
3.976e-07,0.0
3.984e-07,0.0
3.992e-07,0.0
4e-07,-0.00584
4.008e-07,0.00584
4.016e-07,0.01168
4.024e-07,0.01168
4.032e-07,0.0
4.04e-07,0.00584
4.048e-07,0.01168
4.056e-07,-0.00584
4.064e-07,0.0
4.072e-07,0.0
4.08e-07,0.00584
4.088e-07,0.01168
4.096e-07,-0.00584
4.104e-07,0.00584
4.112e-07,0.00584
4.12e-07,0.0
4.128e-07,0.00584
4.136e-07,0.00584
4.144e-07,0.01168
4.152e-07,0.0
4.16e-07,0.0
4.168e-07,0.0
4.176e-07,0.0
4.184e-07,-0.00584
4.192e-07,0.01168
4.2e-07,0.00584
4.208e-07,0.00584
4.216e-07,0.0
4.224e-07,0.0
4.232e-07,0.00584
4.24e-07,-0.00584
4.248e-07,-0.00584
4.256e-07,0.00584
4.264e-07,0.00584
4.272e-07,0.0
4.28e-07,0.01168
4.288e-07,0.0
4.296e-07,0.0
4.304e-07,0.0
4.312e-07,0.00584
4.32e-07,0.0
4.328e-07,0.0
4.336e-07,0.0
4.344e-07,-0.00584
4.352e-07,-0.00584
4.36e-07,0.0
4.368e-07,0.0
4.376e-07,0.00584
4.384e-07,0.0
4.392e-07,0.00584
4.4e-07,0.00584
4.408e-07,0.01168
4.416e-07,0.0
4.424e-07,0.00584
4.432e-07,-0.00584
4.44e-07,0.00584
4.448e-07,0.00584
4.456e-07,-0.00584
4.464e-07,0.00584
4.472e-07,0.0
4.48e-07,0.0
4.488e-07,0.0
4.496e-07,-0.00584
4.504e-07,0.0
4.512e-07,-0.00584
4.52e-07,0.0
4.528e-07,0.0
4.536e-07,0.01168
4.544e-07,0.0
4.552e-07,0.0
4.56e-07,0.00584
4.568e-07,0.00584
4.576e-07,0.0
4.584e-07,0.00584
4.592e-07,0.0
4.6e-07,-0.00584
4.608e-07,0.00584
4.616e-07,0.0
4.624e-07,-0.01168
4.632e-07,0.00584
4.64e-07,-0.00584
4.648e-07,0.01168
4.656e-07,-0.00584
4.664e-07,0.0
4.672e-07,0.00584
4.68e-07,0.00584
4.688e-07,0.00584
4.696e-07,0.00584
4.704e-07,0.0
4.712e-07,0.0
4.72e-07,0.0
4.728e-07,0.00584
4.736e-07,0.0
4.744e-07,0.0
4.752e-07,0.0
4.76e-07,0.0
4.768e-07,0.00584
4.776e-07,0.00584
4.784e-07,-0.00584
4.792e-07,0.0
4.8e-07,0.0
4.808e-07,0.0
4.816e-07,0.0
4.824e-07,0.0
4.832e-07,-0.01168
4.84e-07,0.00584
4.848e-07,0.0
4.856e-07,0.0
4.864e-07,0.00584
4.872e-07,0.0
4.88e-07,0.0
4.888e-07,0.01168
4.896e-07,-0.00584
4.904e-07,0.00584
4.912e-07,0.0
4.92e-07,0.01168
4.928e-07,0.00584
4.936e-07,0.0
4.944e-07,0.0
4.952e-07,0.0
4.96e-07,0.00584
4.968e-07,0.0
4.976e-07,0.0
4.984e-07,-0.01168
4.992e-07,0.0
5e-07,0.0
5.008e-07,0.0
5.016e-07,0.0
5.024e-07,0.0
5.032e-07,0.0
5.04e-07,0.0
5.048e-07,0.0
5.056e-07,0.0
5.064e-07,0.01168
5.072e-07,0.00584
5.08e-07,0.0
5.088e-07,0.00584
5.096e-07,0.00584
5.104e-07,-0.00584
5.112e-07,0.0
5.12e-07,0.0
5.128e-07,0.00584
5.136e-07,0.00584
5.144e-07,0.0
5.152e-07,0.00584
5.16e-07,0.0
5.168e-07,0.0
5.176e-07,0.0
5.184e-07,-0.00584
5.192e-07,0.00584
5.2e-07,0.0
5.208e-07,-0.00584
5.216e-07,-0.00584
5.224e-07,0.00584
5.232e-07,0.0
5.24e-07,0.0
5.248e-07,0.00584
5.256e-07,0.0
5.264e-07,-0.01168
5.272e-07,0.00584
5.28e-07,-0.01168
5.288e-07,0.0
5.296e-07,0.0
5.304e-07,0.01168
5.312e-07,0.01168
5.32e-07,0.0
5.328e-07,-0.00584
5.336e-07,-0.00584
5.344e-07,0.0
5.352e-07,0.0
5.36e-07,0.0
5.368e-07,0.0
5.376e-07,-0.00584
5.384e-07,-0.00584
5.392e-07,0.0
5.4e-07,0.01168
5.408e-07,-0.00584
5.416e-07,0.0
5.424e-07,-0.00584
5.432e-07,-0.00584
5.44e-07,0.0
5.448e-07,-0.00584
5.456e-07,0.0
5.464e-07,-0.00584
5.472e-07,0.0
5.48e-07,-0.00584
5.488e-07,0.00584
5.496e-07,-0.00584
5.504e-07,-0.00584
5.512e-07,-0.00584
5.52e-07,0.00584
5.528e-07,-0.00584
5.536e-07,0.0
5.544e-07,0.00584
5.552e-07,-0.00584
5.56e-07,-0.00584
5.568e-07,-0.00584
5.576e-07,-0.00584
5.584e-07,0.01752
5.592e-07,0.00584
5.6e-07,-0.01168
5.608e-07,0.0
5.616e-07,0.0
5.624e-07,0.0
5.632e-07,0.00584
5.64e-07,0.0
5.648e-07,-0.00584
5.656e-07,-0.01168
5.664e-07,0.0
5.672e-07,0.0
5.68e-07,-0.00584
5.688e-07,0.00584
5.696e-07,0.0
5.704e-07,0.01168
5.712e-07,-0.01168
5.72e-07,0.00584
5.728e-07,-0.00584
5.736e-07,0.0
5.744e-07,0.0
5.752e-07,-0.00584
5.76e-07,0.0
5.768e-07,0.0
5.776e-07,0.0
5.784e-07,0.0
5.792e-07,0.0
5.8e-07,0.0
5.808e-07,-0.00584
5.816e-07,0.01168
5.824e-07,0.00584
5.832e-07,0.0
5.84e-07,0.0
5.848e-07,-0.00584
5.856e-07,-0.00584
5.864e-07,0.0
5.872e-07,0.0
5.88e-07,0.0
5.888e-07,0.0
5.896e-07,0.01168
5.904e-07,0.01168
5.912e-07,0.00584
5.92e-07,0.0
5.928e-07,0.00584
5.936e-07,0.00584
5.944e-07,0.01168
5.952e-07,0.00584
5.96e-07,0.0
5.968e-07,0.0
5.976e-07,-0.00584
5.984e-07,0.00584
5.992e-07,0.00584
6e-07,0.0
6.008e-07,0.0
6.016e-07,-0.01168
6.024e-07,0.0
6.032e-07,0.0
6.04e-07,0.0
6.048e-07,0.0
6.056e-07,0.0
6.064e-07,0.00584
6.072e-07,0.0
6.08e-07,-0.00584
6.088e-07,0.0
6.096e-07,0.0
6.104e-07,0.00584
6.112e-07,0.0
6.12e-07,-0.00584
6.128e-07,0.0
6.136e-07,0.01168
6.144e-07,0.00584
6.152e-07,-0.00584
6.16e-07,0.00584
6.168e-07,0.00584
6.176e-07,0.00584
6.184e-07,0.0
6.192e-07,0.0
6.2e-07,0.01168
6.208e-07,-0.00584
6.216e-07,-0.00584
6.224e-07,0.01168
6.232e-07,0.01168
6.24e-07,0.0
6.248e-07,0.0
6.256e-07,0.01168
6.264e-07,0.0
6.272e-07,0.00584
6.28e-07,-0.00584
6.288e-07,0.0
6.296e-07,0.00584
6.304e-07,0.00584
6.312e-07,0.00584
6.32e-07,0.00584
6.328e-07,0.0
6.336e-07,0.00584
6.344e-07,0.0
6.352e-07,0.01168
6.36e-07,0.0
6.368e-07,-0.00584
6.376e-07,0.0
6.384e-07,0.00584
6.392e-07,0.0
6.4e-07,0.0
6.408e-07,0.01752
6.416e-07,0.0
6.424e-07,0.01168
6.432e-07,-0.00584
6.44e-07,0.00584
6.448e-07,0.00584
6.456e-07,0.00584
6.464e-07,-0.00584
6.472e-07,-0.00584
6.48e-07,0.0
6.488e-07,0.0
6.496e-07,0.0
6.504e-07,0.00584
6.512e-07,0.0
6.52e-07,0.01168
6.528e-07,0.0
6.536e-07,0.00584
6.544e-07,0.01168
6.552e-07,0.0
6.56e-07,0.0
6.568e-07,0.00584
6.576e-07,-0.00584
6.584e-07,0.0
6.592e-07,0.00584
6.6e-07,0.00584
6.608e-07,-0.01168
6.616e-07,0.0
6.624e-07,0.00584
6.632e-07,0.01168
6.64e-07,0.00584
6.648e-07,0.0
6.656e-07,0.0
6.664e-07,0.01168
6.672e-07,0.0
6.68e-07,0.0
6.688e-07,0.01168
6.696e-07,0.00584
6.704e-07,0.00584
6.712e-07,0.00584
6.72e-07,0.0
6.728e-07,0.01168
6.736e-07,0.0
6.744e-07,0.0
6.752e-07,0.0
6.76e-07,0.0
6.768e-07,0.00584
6.776e-07,-0.00584
6.784e-07,0.0
6.792e-07,0.0
6.8e-07,0.00584
6.808e-07,0.00584
6.816e-07,-0.00584
6.824e-07,0.0
6.832e-07,0.0
6.84e-07,0.0
6.848e-07,0.0
6.856e-07,-0.00584
6.864e-07,0.0
6.872e-07,0.0
6.88e-07,0.0
6.888e-07,0.0
6.896e-07,0.0
6.904e-07,0.00584
6.912e-07,0.00584
6.92e-07,0.00584
6.928e-07,0.0
6.936e-07,0.0
6.944e-07,0.0
6.952e-07,0.00584
6.96e-07,0.00584
6.968e-07,0.00584
6.976e-07,0.00584
6.984e-07,0.0
6.992e-07,0.00584
7e-07,0.00584
7.008e-07,0.00584
7.016e-07,0.01168
7.024e-07,-0.01168
7.032e-07,0.0
7.04e-07,-0.01168
7.048e-07,0.0
7.056e-07,0.0
7.064e-07,0.0
7.072e-07,-0.01168
7.08e-07,0.0
7.088e-07,0.0
7.096e-07,0.0
7.104e-07,0.0
7.112e-07,0.0
7.12e-07,-0.00584
7.128e-07,0.00584
7.136e-07,0.00584
7.144e-07,0.0
7.152e-07,-0.00584
7.16e-07,0.00584
7.168e-07,0.0
7.176e-07,0.00584
7.184e-07,0.00584
7.192e-07,0.0
7.2e-07,0.0
7.208e-07,0.00584
7.216e-07,0.0
7.224e-07,0.0
7.232e-07,0.0
7.24e-07,0.00584
7.248e-07,0.0
7.256e-07,0.0
7.264e-07,-0.00584
7.272e-07,0.0
7.28e-07,0.0
7.288e-07,-0.00584
7.296e-07,0.0
7.304e-07,0.0
7.312e-07,0.0
7.32e-07,-0.00584
7.328e-07,0.0
7.336e-07,0.0
7.344e-07,0.00584
7.352e-07,0.00584
7.36e-07,-0.00584
7.368e-07,0.00584
7.376e-07,0.01168
7.384e-07,-0.00584
7.392e-07,0.0
7.4e-07,0.00584
7.408e-07,0.0
7.416e-07,0.0
7.424e-07,0.0
7.432e-07,-0.00584
7.44e-07,0.0
7.448e-07,0.0
7.456e-07,0.00584
7.464e-07,0.0
7.472e-07,0.00584
7.48e-07,0.0
7.488e-07,0.0
7.496e-07,0.0
7.504e-07,-0.00584
7.512e-07,-0.00584
7.52e-07,0.00584
7.528e-07,0.0
7.536e-07,-0.01168
7.544e-07,0.0
7.552e-07,0.00584
7.56e-07,0.00584
7.568e-07,0.00584
7.576e-07,0.00584
7.584e-07,-0.00584
7.592e-07,0.0
7.6e-07,0.0
7.608e-07,0.00584
7.616e-07,0.00584
7.624e-07,0.0
7.632e-07,0.0
7.64e-07,0.0
7.648e-07,0.00584
7.656e-07,0.0
7.664e-07,0.0
7.672e-07,0.0
7.68e-07,0.01168
7.688e-07,0.00584
7.696e-07,-0.00584
7.704e-07,0.00584
7.712e-07,-0.00584
7.72e-07,0.0
7.728e-07,0.0
7.736e-07,0.0
7.744e-07,0.00584
7.752e-07,0.0
7.76e-07,0.0
7.768e-07,-0.00584
7.776e-07,0.00584
7.784e-07,0.00584
7.792e-07,0.00584
7.8e-07,0.0
7.808e-07,0.0
7.816e-07,-0.00584
7.824e-07,-0.00584
7.832e-07,0.00584
7.84e-07,0.0
7.848e-07,-0.00584
7.856e-07,0.0
7.864e-07,0.00584
7.872e-07,0.0
7.88e-07,0.0
7.888e-07,0.00584
7.896e-07,0.00584
7.904e-07,0.0
7.912e-07,0.0
7.92e-07,0.00584
7.928e-07,0.00584
7.936e-07,0.0
7.944e-07,0.00584
7.952e-07,0.0
7.96e-07,0.00584
7.968e-07,0.0
7.976e-07,0.0
7.984e-07,0.0
7.992e-07,0.01168
8e-07,-0.00584
8.008e-07,0.0
8.016e-07,0.00584
8.024e-07,0.0
8.032e-07,-0.00584
8.04e-07,0.01752
8.048e-07,0.0
8.056e-07,0.00584
8.064e-07,-0.00584
8.072e-07,0.00584
8.08e-07,0.0
8.088e-07,0.01168
8.096e-07,0.0
8.104e-07,0.0
8.112e-07,0.00584
8.12e-07,0.00584
8.128e-07,0.00584
8.136e-07,-0.00584
8.144e-07,-0.00584
8.152e-07,0.0
8.16e-07,0.00584
8.168e-07,0.00584
8.176e-07,-0.00584
8.184e-07,0.01168
8.192e-07,0.01168
8.2e-07,0.01168
8.208e-07,-0.00584
8.216e-07,0.00584
8.224e-07,0.01168
8.232e-07,-0.00584
8.24e-07,0.0
8.248e-07,0.00584
8.256e-07,0.00584
8.264e-07,-0.00584
8.272e-07,0.0
8.28e-07,0.0
8.288e-07,0.0
8.296e-07,0.0
8.304e-07,-0.01752
8.312e-07,0.00584
8.32e-07,0.0
8.328e-07,0.00584
8.336e-07,0.00584
8.344e-07,-0.00584
8.352e-07,0.0
8.36e-07,0.00584
8.368e-07,-0.00584
8.376e-07,0.0
8.384e-07,0.01168
8.392e-07,0.00584
8.4e-07,0.0
8.408e-07,0.0
8.416e-07,-0.01168
8.424e-07,0.01168
8.432e-07,0.01168
8.44e-07,0.0
8.448e-07,0.0
8.456e-07,0.00584
8.464e-07,0.0
8.472e-07,0.0
8.48e-07,0.00584
8.488e-07,0.0
8.496e-07,0.01168
8.504e-07,0.0
8.512e-07,0.00584
8.52e-07,0.00584
8.528e-07,0.00584
8.536e-07,-0.00584
8.544e-07,0.00584
8.552e-07,0.00584
8.56e-07,0.0
8.568e-07,0.00584
8.576e-07,0.0
8.584e-07,0.0
8.592e-07,0.00584
8.6e-07,-0.00584
8.608e-07,0.0
8.616e-07,-0.00584
8.624e-07,0.0
8.632e-07,0.0
8.64e-07,0.00584
8.648e-07,-0.01168
8.656e-07,0.0
8.664e-07,0.0
8.672e-07,-0.00584
8.68e-07,0.00584
8.688e-07,0.0
8.696e-07,0.0
8.704e-07,-0.00584
8.712e-07,0.0
8.72e-07,0.00584
8.728e-07,0.0
8.736e-07,-0.01168
8.744e-07,0.0
8.752e-07,-0.00584
8.76e-07,0.0
8.768e-07,0.0
8.776e-07,0.00584
8.784e-07,0.0
8.792e-07,0.0
8.8e-07,0.00584
8.808e-07,0.00584
8.816e-07,0.00584
8.824e-07,0.00584
8.832e-07,-0.01168
8.84e-07,0.01168
8.848e-07,-0.00584
8.856e-07,0.0
8.864e-07,0.00584
8.872e-07,0.0
8.88e-07,0.00584
8.888e-07,0.00584
8.896e-07,0.0
8.904e-07,0.0
8.912e-07,0.0
8.92e-07,0.01168
8.928e-07,-0.01168
8.936e-07,0.01168
8.944e-07,-0.00584
8.952e-07,0.01168
8.96e-07,0.00584
8.968e-07,0.01168
8.976e-07,-0.00584
8.984e-07,0.0
8.992e-07,0.0
9e-07,0.00584
9.008e-07,0.0
9.016e-07,0.0
9.024e-07,-0.00584
9.032e-07,0.0
9.04e-07,0.0
9.048e-07,0.00584
9.056e-07,0.00584
9.064e-07,0.0
9.072e-07,0.0
9.08e-07,0.0
9.088e-07,0.0
9.096e-07,0.00584
9.104e-07,-0.00584
9.112e-07,-0.00584
9.12e-07,0.00584
9.128e-07,0.0
9.136e-07,-0.00584
9.144e-07,0.0
9.152e-07,0.00584
9.16e-07,-0.00584
9.168e-07,0.0
9.176e-07,0.00584
9.184e-07,0.0
9.192e-07,-0.00584
9.2e-07,0.0
9.208e-07,0.0
9.216e-07,0.01168
9.224e-07,0.0
9.232e-07,-0.00584
9.24e-07,-0.00584
9.248e-07,0.0
9.256e-07,0.0
9.264e-07,-0.00584
9.272e-07,0.00584
9.28e-07,0.0
9.288e-07,0.0
9.296e-07,0.0
9.304e-07,-0.00584
9.312e-07,0.0
9.32e-07,0.0
9.328e-07,-0.00584
9.336e-07,0.00584
9.344e-07,0.0
9.352e-07,0.00584
9.36e-07,-0.00584
9.368e-07,0.00584
9.376e-07,0.0
9.384e-07,-0.00584
9.392e-07,0.0
9.4e-07,0.00584
9.408e-07,0.0
9.416e-07,0.0
9.424e-07,0.00584
9.432e-07,0.01168
9.44e-07,-0.00584
9.448e-07,0.0
